Edge,Label
"(3725, 3538)",0
"(3725, 3445)",0
"(3725, 3871)",0
"(3725, 3541)",0
"(3783, 3478)",0
"(3783, 3809)",0
"(3783, 3655)",0
"(3783, 3696)",0
"(3769, 3977)",0
"(3769, 3629)",0
"(3769, 3526)",0
"(3977, 3629)",0
"(3590, 3526)",0
"(3590, 3629)",0
"(3629, 3840)",0
"(3629, 3472)",0
"(3629, 3526)",0
"(3629, 3753)",0
"(3629, 3498)",0
"(3629, 3496)",0
"(3897, 3908)",0
"(3897, 3661)",0
"(3897, 3548)",0
"(3908, 3661)",0
"(3908, 3880)",0
"(3908, 3548)",0
"(3773, 3526)",0
"(3773, 3753)",0
"(3903, 3631)",0
"(3957, 3899)",0
"(3957, 3675)",0
"(3957, 3759)",0
"(3957, 3579)",0
"(3957, 3571)",0
"(3899, 3571)",0
"(3899, 3675)",0
"(3655, 3696)",0
"(3655, 3478)",0
"(3940, 3672)",0
"(3940, 3543)",0
"(3759, 3571)",0
"(3759, 3965)",0
"(3759, 3675)",1
"(3759, 3579)",0
"(3571, 3579)",0
"(3571, 3675)",0
"(3571, 3965)",0
"(3817, 3496)",0
"(3547, 3496)",0
"(3547, 3548)",0
"(3675, 3579)",0
"(3753, 3526)",0
"(3478, 3696)",0
"(3478, 3607)",0
"(3478, 3809)",0
"(3887, 3537)",0
"(3887, 3809)",0
"(3887, 3875)",0
"(3537, 3901)",0
"(3483, 3524)",0
"(3848, 3844)",0
"(3441, 3538)",0
"(3441, 3536)",0
"(3541, 3538)",0
"(3543, 3526)",0
"(3536, 3922)",0
"(3536, 3606)",0
"(3661, 3548)",0
"(3672, 3496)",0
"(3672, 3520)",0
"(3672, 3928)",0
"(3672, 3575)",0
"(3771, 3531)",0
"(3911, 3864)",0
"(3911, 3700)",0
"(3864, 3700)",0
"(3594, 3481)",0
"(3594, 3581)",0
"(3594, 3898)",0
"(3538, 3871)",0
"(3538, 3445)",0
"(3538, 3819)",0
"(3840, 3526)",0
"(3840, 3472)",0
"(3526, 3865)",0
"(3526, 3520)",0
"(3526, 3472)",0
"(3819, 3445)",0
"(3925, 3961)",0
"(3647, 3932)",0
"(3647, 3439)",0
"(3658, 3452)",0
"(3496, 3520)",0
"(3481, 3581)",0
"(3481, 3898)",0
"(3749, 3751)",0
"(3749, 3720)",0
"(3751, 3720)",0
"(3827, 3588)",0
"(3777, 3532)",0
"(3881, 3834)",0
"(3809, 3901)",0
"(3703, 3654)",0
"(3703, 3755)",0
"(3598, 3472)",0
"(3598, 3936)",0
"(3524, 3770)",0
"(3670, 3686)",0
"(3670, 3880)",0
"(3720, 3632)",0
"(3720, 3653)",0
"(3564, 3678)",0
"(3564, 3459)",0
"(3564, 3532)",0
"(857, 698)",0
"(3459, 3770)",0
"(3723, 567)",0
"(3723, 3566)",0
"(3723, 3961)",0
"(3489, 3665)",0
"(3742, 3849)",0
"(3742, 3444)",0
"(3849, 3904)",0
"(3849, 3444)",0
"(3560, 3691)",0
"(3580, 3585)",0
"(3580, 3447)",0
"(3970, 3619)",0
"(3970, 3880)",0
"(3581, 3898)",0
"(3565, 3637)",0
"(3565, 3477)",0
"(3963, 3806)",0
"(3963, 3939)",1
"(3566, 3961)",0
"(3755, 3654)",0
"(3678, 3539)",0
"(3904, 3444)",0
"(3904, 3539)",0
"(3880, 3619)",0
"(3961, 567)",0
"(3744, 3717)",0
"(3694, 3816)",0
"(3932, 3439)",0
"(3746, 3846)",0
"(3946, 3781)",0
"(3439, 3699)",0
"(3637, 3477)",0
